Var1,Var2,Var3,Var4,Freq
2018,0,Downsview-Roding-CFB (26),0,6
2019,0,Downsview-Roding-CFB (26),0,4
2020,0,Downsview-Roding-CFB (26),0,7
2016,1,Downsview-Roding-CFB (26),0,0
2017,1,Downsview-Roding-CFB (26),0,0
2018,1,Downsview-Roding-CFB (26),0,0
2019,1,Downsview-Roding-CFB (26),0,0
2020,1,Downsview-Roding-CFB (26),0,1
2016,2,Downsview-Roding-CFB (26),0,0
2017,2,Downsview-Roding-CFB (26),0,0
2018,2,Downsview-Roding-CFB (26),0,0
2019,2,Downsview-Roding-CFB (26),0,0
2020,2,Downsview-Roding-CFB (26),0,0
2016,3,Downsview-Roding-CFB (26),0,0
2017,3,Downsview-Roding-CFB (26),0,0
2018,3,Downsview-Roding-CFB (26),0,0
2019,3,Downsview-Roding-CFB (26),0,0
2020,3,Downsview-Roding-CFB (26),0,0
2016,0,Dufferin Grove (83),0,5
2017,0,Dufferin Grove (83),0,5
2018,0,Dufferin Grove (83),0,4
2019,0,Dufferin Grove (83),0,2
2020,0,Dufferin Grove (83),0,0
2016,1,Dufferin Grove (83),0,0
2017,1,Dufferin Grove (83),0,0
2018,1,Dufferin Grove (83),0,0
2019,1,Dufferin Grove (83),0,0
2020,1,Dufferin Grove (83),0,0
2016,2,Dufferin Grove (83),0,0
2017,2,Dufferin Grove (83),0,0
2018,2,Dufferin Grove (83),0,0
2019,2,Dufferin Grove (83),0,0
2020,2,Dufferin Grove (83),0,0
2016,3,Dufferin Grove (83),0,0
2017,3,Dufferin Grove (83),0,0
2018,3,Dufferin Grove (83),0,0
2019,3,Dufferin Grove (83),0,0
2020,3,Dufferin Grove (83),0,0
2016,0,East End-Danforth (62),0,3
2017,0,East End-Danforth (62),0,9
2018,0,East End-Danforth (62),0,4
2019,0,East End-Danforth (62),0,3
2020,0,East End-Danforth (62),0,3
2016,1,East End-Danforth (62),0,0
2017,1,East End-Danforth (62),0,0
2018,1,East End-Danforth (62),0,0
2019,1,East End-Danforth (62),0,0
2020,1,East End-Danforth (62),0,0
2016,2,East End-Danforth (62),0,0
2017,2,East End-Danforth (62),0,0
2018,2,East End-Danforth (62),0,0
2019,2,East End-Danforth (62),0,0
2020,2,East End-Danforth (62),0,0
2016,3,East End-Danforth (62),0,0
2017,3,East End-Danforth (62),0,0
2018,3,East End-Danforth (62),0,0
2019,3,East End-Danforth (62),0,0
2020,3,East End-Danforth (62),0,0
2016,0,Edenbridge-Humber Valley (9),0,1
2017,0,Edenbridge-Humber Valley (9),0,0
2018,0,Edenbridge-Humber Valley (9),0,1
2019,0,Edenbridge-Humber Valley (9),0,1
2020,0,Edenbridge-Humber Valley (9),0,3
2016,1,Edenbridge-Humber Valley (9),0,0
2017,1,Edenbridge-Humber Valley (9),0,0
2018,1,Edenbridge-Humber Valley (9),0,0
2019,1,Edenbridge-Humber Valley (9),0,0
2020,1,Edenbridge-Humber Valley (9),0,0
2016,2,Edenbridge-Humber Valley (9),0,0
2017,2,Edenbridge-Humber Valley (9),0,0
2018,2,Edenbridge-Humber Valley (9),0,0
2019,2,Edenbridge-Humber Valley (9),0,0
2020,2,Edenbridge-Humber Valley (9),0,0
2016,3,Edenbridge-Humber Valley (9),0,0
2017,3,Edenbridge-Humber Valley (9),0,0
2018,3,Edenbridge-Humber Valley (9),0,0
2019,3,Edenbridge-Humber Valley (9),0,0
2020,3,Edenbridge-Humber Valley (9),0,0
2016,0,Eglinton East (138),0,4
2017,0,Eglinton East (138),0,4
2018,0,Eglinton East (138),0,9
2019,0,Eglinton East (138),0,8
2020,0,Eglinton East (138),0,3
2016,1,Eglinton East (138),0,0
2017,1,Eglinton East (138),0,0
2018,1,Eglinton East (138),0,0
2019,1,Eglinton East (138),0,0
2020,1,Eglinton East (138),0,0
2016,2,Eglinton East (138),0,0
2017,2,Eglinton East (138),0,0
2018,2,Eglinton East (138),0,0
2019,2,Eglinton East (138),0,0
2020,2,Eglinton East (138),0,0
2016,3,Eglinton East (138),0,0
2017,3,Eglinton East (138),0,0
2018,3,Eglinton East (138),0,0
2019,3,Eglinton East (138),0,0
2020,3,Eglinton East (138),0,0
2016,0,Elms-Old Rexdale (5),0,1
2017,0,Elms-Old Rexdale (5),0,0
2018,0,Elms-Old Rexdale (5),0,4
2019,0,Elms-Old Rexdale (5),0,4
2020,0,Elms-Old Rexdale (5),0,3
2016,1,Elms-Old Rexdale (5),0,0
2017,1,Elms-Old Rexdale (5),0,0
2018,1,Elms-Old Rexdale (5),0,0
2019,1,Elms-Old Rexdale (5),0,0
2020,1,Elms-Old Rexdale (5),0,0
2016,2,Elms-Old Rexdale (5),0,0
2017,2,Elms-Old Rexdale (5),0,0
2018,2,Elms-Old Rexdale (5),0,0
2019,2,Elms-Old Rexdale (5),0,0
2020,2,Elms-Old Rexdale (5),0,0
2016,3,Elms-Old Rexdale (5),0,0
2017,3,Elms-Old Rexdale (5),0,0
2018,3,Elms-Old Rexdale (5),0,0
2019,3,Elms-Old Rexdale (5),0,0
2020,3,Elms-Old Rexdale (5),0,0
2016,0,Englemount-Lawrence (32),0,0
2017,0,Englemount-Lawrence (32),0,3
2018,0,Englemount-Lawrence (32),0,5
2019,0,Englemount-Lawrence (32),0,2
2020,0,Englemount-Lawrence (32),0,2
2016,1,Englemount-Lawrence (32),0,0
2017,1,Englemount-Lawrence (32),0,0
2018,1,Englemount-Lawrence (32),0,0
2019,1,Englemount-Lawrence (32),0,0
2020,1,Englemount-Lawrence (32),0,0
2016,2,Englemount-Lawrence (32),0,0
2017,2,Englemount-Lawrence (32),0,0
2018,2,Englemount-Lawrence (32),0,0
2019,2,Englemount-Lawrence (32),0,0
2020,2,Englemount-Lawrence (32),0,0
2016,3,Englemount-Lawrence (32),0,0
2017,3,Englemount-Lawrence (32),0,0
2018,3,Englemount-Lawrence (32),0,0
2019,3,Englemount-Lawrence (32),0,0
2020,3,Englemount-Lawrence (32),0,0
2016,0,Eringate-Centennial-West Deane (11),0,0
2017,0,Eringate-Centennial-West Deane (11),0,2
2018,0,Eringate-Centennial-West Deane (11),0,3
2019,0,Eringate-Centennial-West Deane (11),0,5
2020,0,Eringate-Centennial-West Deane (11),0,4
2016,1,Eringate-Centennial-West Deane (11),0,0
2017,1,Eringate-Centennial-West Deane (11),0,0
2018,1,Eringate-Centennial-West Deane (11),0,0
2019,1,Eringate-Centennial-West Deane (11),0,0
2020,1,Eringate-Centennial-West Deane (11),0,0
2016,2,Eringate-Centennial-West Deane (11),0,0
2017,2,Eringate-Centennial-West Deane (11),0,0
2018,2,Eringate-Centennial-West Deane (11),0,0
2019,2,Eringate-Centennial-West Deane (11),0,0
2020,2,Eringate-Centennial-West Deane (11),0,0
2016,3,Eringate-Centennial-West Deane (11),0,0
2017,3,Eringate-Centennial-West Deane (11),0,0
2018,3,Eringate-Centennial-West Deane (11),0,0
2019,3,Eringate-Centennial-West Deane (11),0,0
2020,3,Eringate-Centennial-West Deane (11),0,0
2016,0,Etobicoke West Mall (13),0,0
2017,0,Etobicoke West Mall (13),0,1
2018,0,Etobicoke West Mall (13),0,2
2019,0,Etobicoke West Mall (13),0,5
2020,0,Etobicoke West Mall (13),0,1
2016,1,Etobicoke West Mall (13),0,0
2017,1,Etobicoke West Mall (13),0,0
2018,1,Etobicoke West Mall (13),0,0
2019,1,Etobicoke West Mall (13),0,0
2020,1,Etobicoke West Mall (13),0,0
2016,2,Etobicoke West Mall (13),0,0
2017,2,Etobicoke West Mall (13),0,0
2018,2,Etobicoke West Mall (13),0,0
2019,2,Etobicoke West Mall (13),0,0
2020,2,Etobicoke West Mall (13),0,0
2016,3,Etobicoke West Mall (13),0,0
2017,3,Etobicoke West Mall (13),0,0
2018,3,Etobicoke West Mall (13),0,0
2019,3,Etobicoke West Mall (13),0,0
2020,3,Etobicoke West Mall (13),0,0
2016,0,Flemingdon Park (44),0,4
2017,0,Flemingdon Park (44),0,0
2018,0,Flemingdon Park (44),0,2
2019,0,Flemingdon Park (44),0,3
2020,0,Flemingdon Park (44),0,4
2016,1,Flemingdon Park (44),0,0
2017,1,Flemingdon Park (44),0,0
2018,1,Flemingdon Park (44),0,0
2019,1,Flemingdon Park (44),0,0
2020,1,Flemingdon Park (44),0,0
2016,2,Flemingdon Park (44),0,0
2017,2,Flemingdon Park (44),0,0
2018,2,Flemingdon Park (44),0,0
2019,2,Flemingdon Park (44),0,0
2020,2,Flemingdon Park (44),0,0
2016,3,Flemingdon Park (44),0,0
2017,3,Flemingdon Park (44),0,0
2018,3,Flemingdon Park (44),0,0
2019,3,Flemingdon Park (44),0,0
2020,3,Flemingdon Park (44),0,0
2016,0,Forest Hill North (102),0,1
2017,0,Forest Hill North (102),0,3
2018,0,Forest Hill North (102),0,9
2019,0,Forest Hill North (102),0,4
2020,0,Forest Hill North (102),0,4
2016,1,Forest Hill North (102),0,0
2017,1,Forest Hill North (102),0,0
2018,1,Forest Hill North (102),0,0
2019,1,Forest Hill North (102),0,0
2020,1,Forest Hill North (102),0,0
2016,2,Forest Hill North (102),0,0
2017,2,Forest Hill North (102),0,0
2018,2,Forest Hill North (102),0,0
2019,2,Forest Hill North (102),0,0
2020,2,Forest Hill North (102),0,0
2016,3,Forest Hill North (102),0,0
2017,3,Forest Hill North (102),0,0
2018,3,Forest Hill North (102),0,0
2019,3,Forest Hill North (102),0,0
2020,3,Forest Hill North (102),0,0
2016,0,Forest Hill South (101),0,0
2017,0,Forest Hill South (101),0,0
2018,0,Forest Hill South (101),0,2
2019,0,Forest Hill South (101),0,3
2020,0,Forest Hill South (101),0,2
2016,1,Forest Hill South (101),0,0
2017,1,Forest Hill South (101),0,0
2018,1,Forest Hill South (101),0,0
2019,1,Forest Hill South (101),0,0
2020,1,Forest Hill South (101),0,0
2016,2,Forest Hill South (101),0,0
2017,2,Forest Hill South (101),0,0
2018,2,Forest Hill South (101),0,0
2019,2,Forest Hill South (101),0,0
2020,2,Forest Hill South (101),0,0
2016,3,Forest Hill South (101),0,0
2017,3,Forest Hill South (101),0,0
2018,3,Forest Hill South (101),0,0
2019,3,Forest Hill South (101),0,0
2020,3,Forest Hill South (101),0,0
2016,0,Glenfield-Jane Heights (25),0,5
2017,0,Glenfield-Jane Heights (25),0,9
2018,0,Glenfield-Jane Heights (25),0,6
2019,0,Glenfield-Jane Heights (25),0,10
2020,0,Glenfield-Jane Heights (25),0,10
2016,1,Glenfield-Jane Heights (25),0,0
2017,1,Glenfield-Jane Heights (25),0,0
2018,1,Glenfield-Jane Heights (25),0,0
2019,1,Glenfield-Jane Heights (25),0,0
2020,1,Glenfield-Jane Heights (25),0,0
2016,2,Glenfield-Jane Heights (25),0,0
2017,2,Glenfield-Jane Heights (25),0,0
2018,2,Glenfield-Jane Heights (25),0,0
2019,2,Glenfield-Jane Heights (25),0,0
2020,2,Glenfield-Jane Heights (25),0,0
2016,3,Glenfield-Jane Heights (25),0,0
2017,3,Glenfield-Jane Heights (25),0,0
2018,3,Glenfield-Jane Heights (25),0,0
2019,3,Glenfield-Jane Heights (25),0,0
2020,3,Glenfield-Jane Heights (25),0,0
2016,0,Greenwood-Coxwell (65),0,2
2017,0,Greenwood-Coxwell (65),0,4
2018,0,Greenwood-Coxwell (65),0,4
2019,0,Greenwood-Coxwell (65),0,2
2020,0,Greenwood-Coxwell (65),0,1
2016,1,Greenwood-Coxwell (65),0,0
2017,1,Greenwood-Coxwell (65),0,0
2018,1,Greenwood-Coxwell (65),0,0
2019,1,Greenwood-Coxwell (65),0,0
2020,1,Greenwood-Coxwell (65),0,0
2016,2,Greenwood-Coxwell (65),0,0
2017,2,Greenwood-Coxwell (65),0,0
2018,2,Greenwood-Coxwell (65),0,0
2019,2,Greenwood-Coxwell (65),0,0
2020,2,Greenwood-Coxwell (65),0,0
2016,3,Greenwood-Coxwell (65),0,0
2017,3,Greenwood-Coxwell (65),0,0
2018,3,Greenwood-Coxwell (65),0,0
2019,3,Greenwood-Coxwell (65),0,0
2020,3,Greenwood-Coxwell (65),0,0
2016,0,Guildwood (140),0,1
2017,0,Guildwood (140),0,1
2018,0,Guildwood (140),0,1
2019,0,Guildwood (140),0,0
2020,0,Guildwood (140),0,2
2016,1,Guildwood (140),0,0
2017,1,Guildwood (140),0,1
2018,1,Guildwood (140),0,0
2019,1,Guildwood (140),0,0
2020,1,Guildwood (140),0,0
2016,2,Guildwood (140),0,0
2017,2,Guildwood (140),0,0
2018,2,Guildwood (140),0,0
2019,2,Guildwood (140),0,0
2020,2,Guildwood (140),0,0
2016,3,Guildwood (140),0,0
2017,3,Guildwood (140),0,0
2018,3,Guildwood (140),0,0
2019,3,Guildwood (140),0,0
2020,3,Guildwood (140),0,0
2016,0,Henry Farm (53),0,4
2017,0,Henry Farm (53),0,3
2018,0,Henry Farm (53),0,3
2019,0,Henry Farm (53),0,3
2020,0,Henry Farm (53),0,3
2016,1,Henry Farm (53),0,0
2017,1,Henry Farm (53),0,0
2018,1,Henry Farm (53),0,0
2019,1,Henry Farm (53),0,0
2020,1,Henry Farm (53),0,0
2016,2,Henry Farm (53),0,0
2017,2,Henry Farm (53),0,0
2018,2,Henry Farm (53),0,0
2019,2,Henry Farm (53),0,0
2020,2,Henry Farm (53),0,0
2016,3,Henry Farm (53),0,0
2017,3,Henry Farm (53),0,0
2018,3,Henry Farm (53),0,0
2019,3,Henry Farm (53),0,0
2020,3,Henry Farm (53),0,0
2016,0,High Park North (88),0,4
2017,0,High Park North (88),0,2
2018,0,High Park North (88),0,2
2019,0,High Park North (88),0,5
2020,0,High Park North (88),0,4
2016,1,High Park North (88),0,0
2017,1,High Park North (88),0,0
2018,1,High Park North (88),0,0
2019,1,High Park North (88),0,0
2020,1,High Park North (88),0,0
2016,2,High Park North (88),0,0
2017,2,High Park North (88),0,0
2018,2,High Park North (88),0,0
2019,2,High Park North (88),0,0
2020,2,High Park North (88),0,0
2016,3,High Park North (88),0,0
2017,3,High Park North (88),0,0
2018,3,High Park North (88),0,0
2019,3,High Park North (88),0,0
2020,3,High Park North (88),0,0
2016,0,High Park-Swansea (87),0,4
2017,0,High Park-Swansea (87),0,3
2018,0,High Park-Swansea (87),0,8
2019,0,High Park-Swansea (87),0,4
2020,0,High Park-Swansea (87),0,3
2016,1,High Park-Swansea (87),0,0
2017,1,High Park-Swansea (87),0,0
2018,1,High Park-Swansea (87),0,0
2019,1,High Park-Swansea (87),0,0
2020,1,High Park-Swansea (87),0,0
2016,2,High Park-Swansea (87),0,0
2017,2,High Park-Swansea (87),0,0
2018,2,High Park-Swansea (87),0,0
2019,2,High Park-Swansea (87),0,0
2020,2,High Park-Swansea (87),0,0
2016,3,High Park-Swansea (87),0,0
2017,3,High Park-Swansea (87),0,0
2018,3,High Park-Swansea (87),0,0
2019,3,High Park-Swansea (87),0,0
2020,3,High Park-Swansea (87),0,0
2016,0,Highland Creek (134),0,3
2017,0,Highland Creek (134),0,4
2018,0,Highland Creek (134),0,2
2019,0,Highland Creek (134),0,3
2020,0,Highland Creek (134),0,1
2016,1,Highland Creek (134),0,0
2017,1,Highland Creek (134),0,0
2018,1,Highland Creek (134),0,0
2019,1,Highland Creek (134),0,0
2020,1,Highland Creek (134),0,0
2016,2,Highland Creek (134),0,0
2017,2,Highland Creek (134),0,0
2018,2,Highland Creek (134),0,0
2019,2,Highland Creek (134),0,0
2020,2,Highland Creek (134),0,0
2016,3,Highland Creek (134),0,0
2017,3,Highland Creek (134),0,0
2018,3,Highland Creek (134),0,0
2019,3,Highland Creek (134),0,0
2020,3,Highland Creek (134),0,0
2016,0,Hillcrest Village (48),0,5
2017,0,Hillcrest Village (48),0,3
2018,0,Hillcrest Village (48),0,4
2019,0,Hillcrest Village (48),0,8
2020,0,Hillcrest Village (48),0,1
2016,1,Hillcrest Village (48),0,0
2017,1,Hillcrest Village (48),0,0
2018,1,Hillcrest Village (48),0,0
2019,1,Hillcrest Village (48),0,0
2020,1,Hillcrest Village (48),0,0
2016,2,Hillcrest Village (48),0,0
2017,2,Hillcrest Village (48),0,0
2018,2,Hillcrest Village (48),0,0
2019,2,Hillcrest Village (48),0,0
2020,2,Hillcrest Village (48),0,0
2016,3,Hillcrest Village (48),0,0
2017,3,Hillcrest Village (48),0,0
2018,3,Hillcrest Village (48),0,0
2019,3,Hillcrest Village (48),0,0
2020,3,Hillcrest Village (48),0,0
2016,0,Humber Heights-Westmount (8),0,1
2017,0,Humber Heights-Westmount (8),0,1
2018,0,Humber Heights-Westmount (8),0,2
2019,0,Humber Heights-Westmount (8),0,4
2020,0,Humber Heights-Westmount (8),0,1
2016,1,Humber Heights-Westmount (8),0,0
2017,1,Humber Heights-Westmount (8),0,0
2018,1,Humber Heights-Westmount (8),0,0
2019,1,Humber Heights-Westmount (8),0,0
2020,1,Humber Heights-Westmount (8),0,0
2016,2,Humber Heights-Westmount (8),0,0
2017,2,Humber Heights-Westmount (8),0,0
2018,2,Humber Heights-Westmount (8),0,0
2019,2,Humber Heights-Westmount (8),0,0
2020,2,Humber Heights-Westmount (8),0,0
2016,3,Humber Heights-Westmount (8),0,0
2017,3,Humber Heights-Westmount (8),0,0
2018,3,Humber Heights-Westmount (8),0,0
2019,3,Humber Heights-Westmount (8),0,0
2020,3,Humber Heights-Westmount (8),0,0
2016,0,Humber Summit (21),0,9
2017,0,Humber Summit (21),0,8
2018,0,Humber Summit (21),0,12
2019,0,Humber Summit (21),0,9
2020,0,Humber Summit (21),0,10
2016,1,Humber Summit (21),0,0
2017,1,Humber Summit (21),0,0
2018,1,Humber Summit (21),0,1
2019,1,Humber Summit (21),0,0
2020,1,Humber Summit (21),0,0
2016,2,Humber Summit (21),0,0
2017,2,Humber Summit (21),0,0
2018,2,Humber Summit (21),0,0
2019,2,Humber Summit (21),0,0
2020,2,Humber Summit (21),0,0
2016,3,Humber Summit (21),0,0
2017,3,Humber Summit (21),0,0
2018,3,Humber Summit (21),0,0
2019,3,Humber Summit (21),0,0
2020,3,Humber Summit (21),0,0
2016,0,Humbermede (22),0,2
2017,0,Humbermede (22),0,6
2018,0,Humbermede (22),0,4
2019,0,Humbermede (22),0,4
2020,0,Humbermede (22),0,3
2016,1,Humbermede (22),0,0
2017,1,Humbermede (22),0,0
2018,1,Humbermede (22),0,0
2019,1,Humbermede (22),0,0
2020,1,Humbermede (22),0,0
2016,2,Humbermede (22),0,0
2017,2,Humbermede (22),0,0
2018,2,Humbermede (22),0,0
2019,2,Humbermede (22),0,0
2020,2,Humbermede (22),0,0
2016,3,Humbermede (22),0,0
2017,3,Humbermede (22),0,0
2018,3,Humbermede (22),0,0
2019,3,Humbermede (22),0,0
2020,3,Humbermede (22),0,0
2016,0,Humewood-Cedarvale (106),0,3
2017,0,Humewood-Cedarvale (106),0,2
2018,0,Humewood-Cedarvale (106),0,4
2019,0,Humewood-Cedarvale (106),0,1
2020,0,Humewood-Cedarvale (106),0,1
2016,1,Humewood-Cedarvale (106),0,0
2017,1,Humewood-Cedarvale (106),0,0
2018,1,Humewood-Cedarvale (106),0,0
2019,1,Humewood-Cedarvale (106),0,0
2020,1,Humewood-Cedarvale (106),0,0
2016,2,Humewood-Cedarvale (106),0,0
2017,2,Humewood-Cedarvale (106),0,0
2018,2,Humewood-Cedarvale (106),0,0
2019,2,Humewood-Cedarvale (106),0,0
2020,2,Humewood-Cedarvale (106),0,0
2016,3,Humewood-Cedarvale (106),0,0
2017,3,Humewood-Cedarvale (106),0,0
2018,3,Humewood-Cedarvale (106),0,0
2019,3,Humewood-Cedarvale (106),0,0
2020,3,Humewood-Cedarvale (106),0,0
2016,0,Ionview (125),0,2
2017,0,Ionview (125),0,3
2018,0,Ionview (125),0,5
2019,0,Ionview (125),0,1
2020,0,Ionview (125),0,3
2016,1,Ionview (125),0,0
2017,1,Ionview (125),0,0
2018,1,Ionview (125),0,0
2019,1,Ionview (125),0,0
2020,1,Ionview (125),0,0
2016,2,Ionview (125),0,0
2017,2,Ionview (125),0,0
2018,2,Ionview (125),0,0
2019,2,Ionview (125),0,0
2020,2,Ionview (125),0,0
2016,3,Ionview (125),0,0
2017,3,Ionview (125),0,0
2018,3,Ionview (125),0,0
2019,3,Ionview (125),0,0
2020,3,Ionview (125),0,0
2016,0,Islington-City Centre West (14),0,20
2017,0,Islington-City Centre West (14),0,7
2018,0,Islington-City Centre West (14),0,10
2019,0,Islington-City Centre West (14),0,19
2020,0,Islington-City Centre West (14),0,6
2016,1,Islington-City Centre West (14),0,0
2017,1,Islington-City Centre West (14),0,0
2018,1,Islington-City Centre West (14),0,0
2019,1,Islington-City Centre West (14),0,0
2020,1,Islington-City Centre West (14),0,0
2016,2,Islington-City Centre West (14),0,0
2017,2,Islington-City Centre West (14),0,0
2018,2,Islington-City Centre West (14),0,0
2019,2,Islington-City Centre West (14),0,0
2020,2,Islington-City Centre West (14),0,0
2016,3,Islington-City Centre West (14),0,0
2017,3,Islington-City Centre West (14),0,0
2018,3,Islington-City Centre West (14),0,0
2019,3,Islington-City Centre West (14),0,0
2020,3,Islington-City Centre West (14),0,0
2016,0,Junction Area (90),0,4
2017,0,Junction Area (90),0,4
2018,0,Junction Area (90),0,4
2019,0,Junction Area (90),0,9
2020,0,Junction Area (90),0,6
2016,1,Junction Area (90),0,0
2017,1,Junction Area (90),0,0
2018,1,Junction Area (90),0,0
2019,1,Junction Area (90),0,0
2020,1,Junction Area (90),0,0
2016,2,Junction Area (90),0,0
2017,2,Junction Area (90),0,0
2018,2,Junction Area (90),0,0
2019,2,Junction Area (90),0,0
2020,2,Junction Area (90),0,0
2016,3,Junction Area (90),0,0
2017,3,Junction Area (90),0,0
2018,3,Junction Area (90),0,0
2019,3,Junction Area (90),0,0
2020,3,Junction Area (90),0,0
2016,0,Keelesdale-Eglinton West (110),0,3
2017,0,Keelesdale-Eglinton West (110),0,3
2018,0,Keelesdale-Eglinton West (110),0,3
2019,0,Keelesdale-Eglinton West (110),0,2
2020,0,Keelesdale-Eglinton West (110),0,4
2016,1,Keelesdale-Eglinton West (110),0,0
2017,1,Keelesdale-Eglinton West (110),0,0
2018,1,Keelesdale-Eglinton West (110),0,0
2019,1,Keelesdale-Eglinton West (110),0,0
2020,1,Keelesdale-Eglinton West (110),0,0
2016,2,Keelesdale-Eglinton West (110),0,0
2017,2,Keelesdale-Eglinton West (110),0,0
2018,2,Keelesdale-Eglinton West (110),0,0
2019,2,Keelesdale-Eglinton West (110),0,0
2020,2,Keelesdale-Eglinton West (110),0,0
2016,3,Keelesdale-Eglinton West (110),0,0
2017,3,Keelesdale-Eglinton West (110),0,0
2018,3,Keelesdale-Eglinton West (110),0,0
2019,3,Keelesdale-Eglinton West (110),0,0
2020,3,Keelesdale-Eglinton West (110),0,0
2016,0,Kennedy Park (124),0,3
2017,0,Kennedy Park (124),0,1
2018,0,Kennedy Park (124),0,3
2019,0,Kennedy Park (124),0,4
2020,0,Kennedy Park (124),0,4
2016,1,Kennedy Park (124),0,0
2017,1,Kennedy Park (124),0,0
2018,1,Kennedy Park (124),0,0
2019,1,Kennedy Park (124),0,0
2020,1,Kennedy Park (124),0,0
2016,2,Kennedy Park (124),0,0
2017,2,Kennedy Park (124),0,0
2018,2,Kennedy Park (124),0,0
2019,2,Kennedy Park (124),0,0
2020,2,Kennedy Park (124),0,0
2016,3,Kennedy Park (124),0,0
2017,3,Kennedy Park (124),0,0
2018,3,Kennedy Park (124),0,0
2019,3,Kennedy Park (124),0,0
2020,3,Kennedy Park (124),0,0
2016,0,Kensington-Chinatown (78),0,22
2017,0,Kensington-Chinatown (78),0,19
2018,0,Kensington-Chinatown (78),0,12
2019,0,Kensington-Chinatown (78),0,18
2020,0,Kensington-Chinatown (78),0,3
2016,1,Kensington-Chinatown (78),0,0
2017,1,Kensington-Chinatown (78),0,0
2018,1,Kensington-Chinatown (78),0,0
2019,1,Kensington-Chinatown (78),0,0
2020,1,Kensington-Chinatown (78),0,0
2016,2,Kensington-Chinatown (78),0,0
2017,2,Kensington-Chinatown (78),0,0
2018,2,Kensington-Chinatown (78),0,0
2019,2,Kensington-Chinatown (78),0,0
2020,2,Kensington-Chinatown (78),0,0
2016,3,Kensington-Chinatown (78),0,0
2017,3,Kensington-Chinatown (78),0,0
2018,3,Kensington-Chinatown (78),0,0
2019,3,Kensington-Chinatown (78),0,0
2020,3,Kensington-Chinatown (78),0,0
2016,0,Kingsview Village-The Westway (6),0,3
2017,0,Kingsview Village-The Westway (6),0,1
2018,0,Kingsview Village-The Westway (6),0,3
2019,0,Kingsview Village-The Westway (6),0,3
2020,0,Kingsview Village-The Westway (6),0,1
2016,1,Kingsview Village-The Westway (6),0,0
2017,1,Kingsview Village-The Westway (6),0,0
2018,1,Kingsview Village-The Westway (6),0,0
2019,1,Kingsview Village-The Westway (6),0,0
2020,1,Kingsview Village-The Westway (6),0,0
2016,2,Kingsview Village-The Westway (6),0,0
2017,2,Kingsview Village-The Westway (6),0,0
2018,2,Kingsview Village-The Westway (6),0,0
2019,2,Kingsview Village-The Westway (6),0,0
2020,2,Kingsview Village-The Westway (6),0,0
2016,3,Kingsview Village-The Westway (6),0,0
2017,3,Kingsview Village-The Westway (6),0,0
2018,3,Kingsview Village-The Westway (6),0,0
2019,3,Kingsview Village-The Westway (6),0,0
2020,3,Kingsview Village-The Westway (6),0,0
2016,0,Kingsway South (15),0,3
2017,0,Kingsway South (15),0,2
2018,0,Kingsway South (15),0,1
2019,0,Kingsway South (15),0,1
2020,0,Kingsway South (15),0,0
2016,1,Kingsway South (15),0,0
2017,1,Kingsway South (15),0,0
2018,1,Kingsway South (15),0,0
2019,1,Kingsway South (15),0,0
2020,1,Kingsway South (15),0,0
2016,2,Kingsway South (15),0,0
2017,2,Kingsway South (15),0,0
2018,2,Kingsway South (15),0,0
2019,2,Kingsway South (15),0,0
2020,2,Kingsway South (15),0,0
2016,3,Kingsway South (15),0,0
2017,3,Kingsway South (15),0,0
2018,3,Kingsway South (15),0,0
2019,3,Kingsway South (15),0,0
